2, 29440, Note_off_c, 1, 48, 0
2, 29440, Note_on_c, 1, 47, 112
2, 29696, Note_off_c, 1, 56, 0
2, 29696, Note_on_c, 1, 55, 112
2, 29696, Note_off_c, 1, 47, 0
2, 29696, Note_on_c, 1, 48, 112
2, 30208, Note_off_c, 1, 55, 0
2, 30208, Note_on_c, 1, 53, 112
2, 30208, Note_off_c, 1, 48, 0
2, 30208, Note_on_c, 1, 50, 112
2, 30720, Note_off_c, 1, 53, 0
2, 30720, Note_on_c, 1, 55, 112
2, 30720, Note_off_c, 1, 50, 0
2, 30720, Note_on_c, 1, 41, 112
2, 30976, Note_off_c, 1, 41, 0
2, 30976, Note_on_c, 1, 43, 112
2, 31232, Note_off_c, 1, 55, 0
2, 31232, Note_on_c, 1, 53, 112
2, 31232, Note_off_c, 1, 43, 0
2, 31232, Note_on_c, 1, 44, 112
2, 31488, Note_off_c, 1, 53, 0
2, 31488, Note_on_c, 1, 51, 112
2, 31744, Note_off_c, 1, 51, 0
2, 31744, Note_on_c, 1, 53, 112
2, 32256, Note_off_c, 1, 53, 0
2, 32256, Note_on_c, 1, 50, 112
2, 32256, Note_off_c, 1, 44, 0
2, 32256, Note_on_c, 1, 43, 112
2, 32512, Note_off_c, 1, 43, 0
2, 32512, Note_on_c, 1, 41, 112
2, 32768, Note_off_c, 1, 50, 0
2, 32768, Note_off_c, 1, 41, 0
2, 32768, Note_on_c, 1, 39, 112
2, 33024, Note_on_c, 1, 60, 112
2, 33280, Note_off_c, 1, 60, 0
2, 33280, Note_on_c, 1, 59, 112
2, 33536, Note_off_c, 1, 39, 0
2, 33536, Note_off_c, 1, 59, 0
2, 33536, Note_on_c, 1, 57, 112
2, 33792, Note_off_c, 1, 57, 0
2, 33792, Note_on_c, 1, 55, 112
2, 34048, Note_off_c, 1, 55, 0
2, 34048, Note_on_c, 1, 53, 112
2, 34304, Note_off_c, 1, 53, 0
2, 34304, Note_on_c, 1, 51, 112
2, 34560, Note_off_c, 1, 51, 0
2, 34560, Note_on_c, 1, 50, 112
2, 34816, Note_off_c, 1, 50, 0
2, 34816, Note_on_c, 1, 48, 112
2, 35072, Note_off_c, 1, 48, 0
2, 35072, Note_on_c, 1, 50, 112
2, 35328, Note_off_c, 1, 50, 0
2, 35328, Note_on_c, 1, 51, 112
2, 35584, Note_off_c, 1, 51, 0
2, 35584, Note_on_c, 1, 50, 112
2, 35840, Note_off_c, 1, 50, 0
2, 35840, Note_on_c, 1, 48, 112
2, 36096, Note_off_c, 1, 48, 0
2, 36096, Note_on_c, 1, 46, 112
2, 36352, Note_off_c, 1, 46, 0
2, 36352, Note_on_c, 1, 44, 112
2, 36608, Note_off_c, 1, 44, 0
2, 36608, Note_on_c, 1, 43, 112
2, 36864, Note_off_c, 1, 43, 0
2, 36864, Note_on_c, 1, 41, 112
2, 37120, Note_off_c, 1, 41, 0
2, 37120, Note_on_c, 1, 58, 112
2, 37376, Note_off_c, 1, 58, 0
2, 37376, Note_on_c, 1, 56, 112
2, 37632, Note_off_c, 1, 56, 0
2, 37632, Note_on_c, 1, 55, 112
2, 37888, Note_off_c, 1, 55, 0
2, 37888, Note_on_c, 1, 53, 112
2, 38144, Note_off_c, 1, 53, 0
2, 38144, Note_on_c, 1, 51, 112
2, 38400, Note_off_c, 1, 51, 0
2, 38400, Note_on_c, 1, 50, 112
2, 38656, Note_off_c, 1, 50, 0
2, 38656, Note_on_c, 1, 48, 112
2, 38912, Note_off_c, 1, 48, 0
2, 38912, Note_on_c, 1, 46, 112
2, 39168, Note_off_c, 1, 46, 0
2, 39168, Note_on_c, 1, 48, 112
2, 39424, Note_off_c, 1, 48, 0
2, 39424, Note_on_c, 1, 50, 112
2, 39680, Note_off_c, 1, 50, 0
2, 39680, Note_on_c, 1, 48, 112
2, 39936, Note_off_c, 1, 48, 0
2, 39936, Note_on_c, 1, 46, 112
2, 40192, Note_off_c, 1, 46, 0
2, 40192, Note_on_c, 1, 44, 112
2, 40448, Note_off_c, 1, 44, 0
2, 40448, Note_on_c, 1, 43, 112
2, 40704, Note_off_c, 1, 43, 0
2, 40704, Note_on_c, 1, 41, 112
2, 40960, Note_off_c, 1, 41, 0
2, 40960, Note_on_c, 1, 39, 112
2, 41216, Note_off_c, 1, 39, 0
2, 41216, Note_on_c, 1, 56, 112
2, 41472, Note_off_c, 1, 56, 0
2, 41472, Note_on_c, 1, 55, 112
2, 41728, Note_off_c, 1, 55, 0
2, 41728, Note_on_c, 1, 53, 112
2, 41984, Note_off_c, 1, 53, 0
2, 41984, Note_on_c, 1, 51, 112
2, 42240, Note_off_c, 1, 51, 0
2, 42240, Note_on_c, 1, 49, 112
2, 42496, Note_off_c, 1, 49, 0
2, 42496, Note_on_c, 1, 48, 112
2, 42752, Note_off_c, 1, 48, 0
2, 42752, Note_on_c, 1, 46, 112
2, 43008, Note_off_c, 1, 46, 0
2, 43008, Note_on_c, 1, 44, 112
2, 43520, Note_off_c, 1, 44, 0
2, 43520, Note_on_c, 1, 60, 112
2, 44032, Note_off_c, 1, 60, 0
2, 44032, Note_on_c, 1, 58, 112
2, 44544, Note_off_c, 1, 58, 0
2, 44544, Note_on_c, 1, 56, 112
2, 45056, Note_off_c, 1, 56, 0
2, 45056, Note_on_c, 1, 55, 112
2, 45568, Note_on_c, 1, 56, 112
2, 45568, Note_off_c, 1, 55, 0
2, 45568, Note_on_c, 1, 53, 112
2, 46080, Note_off_c, 1, 56, 0
2, 46080, Note_on_c, 1, 58, 112
2, 46080, Note_off_c, 1, 53, 0
2, 46080, Note_on_c, 1, 55, 112
2, 46592, Note_off_c, 1, 58, 0
2, 46592, Note_on_c, 1, 60, 112
2, 46592, Note_off_c, 1, 55, 0
2, 46592, Note_on_c, 1, 56, 112
2, 47104, Note_off_c, 1, 60, 0
2, 47104, Note_off_c, 1, 56, 0
2, 47104, Note_on_c, 1, 50, 112
2, 47616, Note_on_c, 1, 56, 112
2, 47616, Note_off_c, 1, 50, 0
2, 47616, Note_on_c, 1, 51, 112
2, 47872, Note_off_c, 1, 56, 0
2, 47872, Note_on_c, 1, 55, 112
2, 48128, Note_off_c, 1, 55, 0
2, 48128, Note_on_c, 1, 56, 112
2, 48128, Note_off_c, 1, 51, 0
2, 48128, Note_on_c, 1, 53, 112
2, 48640, Note_off_c, 1, 56, 0
2, 48640, Note_on_c, 1, 53, 112
2, 48640, Note_off_c, 1, 53, 0
2, 48640, Note_on_c, 1, 50, 112
2, 49152, Note_off_c, 1, 53, 0
2, 49152, Note_off_c, 1, 50, 0
2, 49152, Note_on_c, 1, 58, 112
2, 49152, Note_on_c, 1, 51, 112
2, 49664, Note_off_c, 1, 58, 0
2, 49664, Note_on_c, 1, 60, 112
2, 49664, Note_off_c, 1, 51, 0
2, 49664, Note_on_c, 1, 56, 112
2, 50176, Note_off_c, 1, 60, 0
2, 50176, Note_on_c, 1, 58, 112
2, 50176, Note_off_c, 1, 56, 0
2, 50176, Note_on_c, 1, 55, 112
2, 50688, Note_off_c, 1, 58, 0
2, 50688, Note_on_c, 1, 56, 112
2, 50688, Note_off_c, 1, 55, 0
2, 50688, Note_on_c, 1, 53, 112
2, 51200, Note_off_c, 1, 56, 0
2, 51200, Note_on_c, 1, 58, 112
2, 51200, Note_off_c, 1, 53, 0
2, 51200, Note_on_c, 1, 55, 112
2, 51712, Note_off_c, 1, 58, 0
2, 51712, Note_on_c, 1, 55, 112
2, 51712, Note_off_c, 1, 55, 0
2, 51712, Note_on_c, 1, 51, 112
2, 52224, Note_off_c, 1, 55, 0
2, 52224, Note_on_c, 1, 53, 112
2, 52224, Note_off_c, 1, 51, 0
2, 52224, Note_on_c, 1, 50, 112
2, 52736, Note_off_c, 1, 53, 0
2, 52736, Note_on_c, 1, 51, 112
2, 52736, Note_off_c, 1, 50, 0
2, 52736, Note_on_c, 1, 48, 112
2, 53248, Note_off_c, 1, 51, 0
2, 53248, Note_off_c, 1, 48, 0
2, 53248, Note_on_c, 1, 53, 112
2, 53248, Note_on_c, 1, 50, 112
2, 53760, Note_off_c, 1, 53, 0
2, 53760, Note_on_c, 1, 61, 110
2, 53760, Note_off_c, 1, 50, 0
2, 53760, Note_on_c, 1, 58, 110
2, 54272, Note_off_c, 1, 61, 0
2, 54272, Note_on_c, 1, 60, 108
2, 54272, Note_off_c, 1, 58, 0
2, 54272, Note_on_c, 1, 56, 108
2, 54784, Note_off_c, 1, 60, 0
2, 54784, Note_on_c, 1, 58, 106
2, 54784, Note_off_c, 1, 56, 0
2, 54784, Note_on_c, 1, 55, 106
2, 55296, Note_off_c, 1, 58, 0
2, 55296, Note_on_c, 1, 60, 102
2, 55296, Note_off_c, 1, 55, 0
2, 55296, Note_on_c, 1, 56, 102
2, 55808, Note_off_c, 1, 60, 0
2, 55808, Note_on_c, 1, 56, 102
2, 55808, Note_off_c, 1, 56, 0
2, 55808, Note_on_c, 1, 53, 102
2, 56320, Note_off_c, 1, 56, 0
2, 56320, Note_on_c, 1, 55, 102
2, 56320, Note_off_c, 1, 53, 0
2, 56320, Note_on_c, 1, 51, 102
2, 56832, Note_off_c, 1, 55, 0
2, 56832, Note_on_c, 1, 53, 102
2, 56832, Note_off_c, 1, 51, 0
2, 56832, Note_on_c, 1, 50, 102
2, 57344, Note_off_c, 1, 53, 0
2, 57344, Note_off_c, 1, 50, 0
2, 57344, Note_on_c, 1, 55, 102
2, 57344, Note_on_c, 1, 51, 102
2, 57856, Note_off_c, 1, 55, 0
2, 57856, Note_on_c, 1, 67, 102
2, 57856, Note_off_c, 1, 51, 0
2, 58112, Note_off_c, 1, 67, 0
2, 58112, Note_on_c, 1, 66, 102
2, 58368, Note_off_c, 1, 66, 0
2, 58368, Note_on_c, 1, 67, 102
2, 58880, Note_off_c, 1, 67, 0
2, 58880, Note_on_c, 1, 60, 102
2, 59392, Note_off_c, 1, 60, 0
2, 59392, Note_on_c, 1, 63, 102
2, 59904, Note_off_c, 1, 63, 0
2, 59904, Note_on_c, 1, 67, 102
2, 59904, Note_on_c, 1, 48, 102
2, 60160, Note_off_c, 1, 67, 0
2, 60160, Note_on_c, 1, 66, 102
2, 60416, Note_off_c, 1, 66, 0
2, 60416, Note_on_c, 1, 67, 102
2, 60416, Note_off_c, 1, 48, 0
2, 60416, Note_on_c, 1, 46, 102
2, 60928, Note_off_c, 1, 67, 0
2, 60928, Note_on_c, 1, 69, 102
2, 60928, Note_off_c, 1, 46, 0
2, 60928, Note_on_c, 1, 45, 102
2, 61440, Note_off_c, 1, 69, 0
2, 61440, Note_off_c, 1, 45, 0
2, 61440, Note_on_c, 1, 62, 102
2, 61952, Note_off_c, 1, 62, 0
2, 61952, Note_on_c, 1, 67, 102
2, 61952, Note_on_c, 1, 51, 102
2, 62208, Note_off_c, 1, 67, 0
2, 62208, Note_on_c, 1, 66, 102
2, 62464, Note_off_c, 1, 66, 0
2, 62464, Note_on_c, 1, 67, 102
2, 62464, Note_off_c, 1, 51, 0
2, 62464, Note_on_c, 1, 50, 102
2, 62976, Note_off_c, 1, 67, 0
2, 62976, Note_on_c, 1, 69, 102
2, 62976, Note_off_c, 1, 50, 0
2, 62976, Note_on_c, 1, 48, 102
2, 63488, Note_off_c, 1, 69, 0
2, 63488, Note_on_c, 1, 60, 102
2, 63488, Note_off_c, 1, 48, 0
2, 63488, Note_on_c, 1, 50, 102
2, 63744, Note_off_c, 1, 60, 0
2, 63744, Note_on_c, 1, 62, 102
2, 64000, Note_off_c, 1, 62, 0
2, 64000, Note_on_c, 1, 63, 102
2, 64000, Note_off_c, 1, 50, 0
2, 64000, Note_on_c, 1, 48, 102
2, 64256, Note_off_c, 1, 48, 0
2, 64256, Note_on_c, 1, 46, 102
2, 64512, Note_off_c, 1, 46, 0
2, 64512, Note_on_c, 1, 48, 102
2, 65024, Note_off_c, 1, 63, 0
2, 65024, Note_on_c, 1, 62, 102
2, 65024, Note_off_c, 1, 48, 0
2, 65024, Note_on_c, 1, 50, 102
2, 65280, Note_off_c, 1, 62, 0
2, 65280, Note_on_c, 1, 60, 102
2, 65536, Note_off_c, 1, 60, 0
2, 65536, Note_off_c, 1, 50, 0
2, 65536, Note_on_c, 1, 58, 112
